Species,Location,Latitude,Longitude,Observation Date
Calypte anna,"Marymoor Off-Leash Dog Park, Redmond, WA, US",47.6592866667,-122.110825,2024-03-03
Turdus migratorius,"Downtown, Redmond, WA 98052, USA",47.66891933,-122.12412816,2024-02-21
Ardea herodias,"Marymoor Off-Leash Dog Park, Redmond, WA, US",47.658277593,-122.116966235,2024-02-24
Calypte anna,"Bear Creek Trail, Redmond, WA, US",47.6683066667,-122.120528,2023-12-06
Megascops kennicottii,"Southeast Redmond, Redmond, WA 98052, USA",47.6603435595,-122.1108618257,2023-02-27
Ardea herodias,"King, Washington, United States",47.6593705667,-122.1169159667,2024-02-19
Calypte anna,"Southeast Redmond, Redmond, WA 98052, USA",47.6600876308,-122.1169656725,2024-02-04
Strix varia,"NE 58th Ct, Redmond, WA, US",47.6595716667,-122.1251833333,2024-02-13
Mareca strepera,"Southeast Redmond, Redmond, WA 98052, USA",47.6574242773,-122.1136085205,2024-02-04
Sturnella neglecta,"Southeast Redmond, Redmond, WA 98052, USA",47.6599318453,-122.1092246695,2024-02-02
Lanius borealis,"Southeast Redmond, Redmond, WA 98052, USA",47.6599318453,-122.1078513785,2024-02-02
Branta hutchinsii,"Southeast Redmond, Redmond, WA 98052, USA",47.6609724061,-122.1136878653,2024-02-02
Haemorhous purpureus,"Southeast Redmond, Redmond, WA 98052, USA",47.6563475328,-122.1121429129,2024-02-02
Buteo jamaicensis,"Viewpoint, Redmond, WA 98052, USA",47.6565209729,-122.1155761405,2024-02-02
Larus delawarensis,"Southeast Redmond, Redmond, WA 98052, USA",47.6596831565,-122.1105938177,2023-11-22
Corvus brachyrhynchos,"Southeast Redmond, Redmond, WA 98052, USA",47.6602343761,-122.1163555615,2023-11-05
Cygnus buccinator,"Southeast Redmond, Redmond, WA 98052, USA",47.6592120488,-122.116851512,2024-01-13
Zonotrichia leucophrys,"Southeast Redmond, Redmond, WA 98052, USA",47.6599563511,-122.1175220642,2024-01-13
Ixoreus naevius,"Southeast Redmond, Redmond, WA 98052, USA",47.6617394668,-122.1219337555,2024-01-13
Colaptes auratus,"Southeast Redmond, Redmond, WA 98052, USA",47.6619358927,-122.1224897597,2024-01-13
Gallinago delicata,"Southeast Redmond, Redmond, WA 98052, USA",47.6590068718,-122.1194393527,2024-01-13
Charadrius vociferus,"Southeast Redmond, Redmond, WA 98052, USA",47.6588488443,-122.119251408,2024-01-13
Bucephala clangula,"Southeast Redmond, Redmond, WA 98052, USA",47.6574097745,-122.1156987208,2024-01-13
Branta canadensis,"Southeast Redmond, Redmond, WA 98052, USA",47.6577121542,-122.1171082071,2024-01-13
Nannopterum auritum,"Southeast Redmond, Redmond, WA 98052, USA",47.6575972141,-122.1163421108,2024-01-13
Lophodytes cucullatus,"Southeast Redmond, Redmond, WA 98052, USA",47.6574557694,-122.1161859278,2024-01-13
Anas crecca,"Marymoor Park, Redmond, WA, US",47.6550033333,-122.1182333333,2024-01-07
Turdus migratorius,"Southeast Redmond, Redmond, WA 98052, USA",47.6614399167,-122.1190495567,2023-12-23
Fulica americana,"Southeast Redmond, Redmond, WA 98052, USA",47.6599152133,-122.1217639517,2023-12-23
Zonotrichia leucophrys,"Southeast Redmond, Redmond, WA 98052, USA",47.65811586,-122.1144526,2023-12-23
Sitta canadensis,"Southeast Redmond, Redmond, WA 98052, USA",47.6583817117,-122.1163076767,2023-12-23
Zonotrichia atricapilla,"Southeast Redmond, Redmond, WA 98052, USA",47.65811586,-122.1144526,2023-12-23
Junco hyemalis,"Southeast Redmond, Redmond, WA 98052, USA",47.6583817117,-122.1163076767,2023-12-23
Pipilo maculatus,"Southeast Redmond, Redmond, WA 98052, USA",47.6583817117,-122.1163076767,2023-12-23
Poecile atricapillus,"Southeast Redmond, Redmond, WA 98052, USA",47.6583817117,-122.1163076767,2023-12-23
Ardea herodias,"Southeast Redmond, Redmond, WA 98052, USA",47.6583817117,-122.1163076767,2023-12-23
Passerella iliaca,"Southeast Redmond, Redmond, WA 98052, USA",47.658462565,-122.11736466,2023-12-23
Anas platyrhynchos,"Southeast Redmond, Redmond, WA 98052, USA",47.659318885,-122.1198752083,2023-12-23
Branta canadensis,"Southeast Redmond, Redmond, WA 98052, USA",47.659326985,-122.1198657767,2023-12-23
Haliaeetus leucocephalus,"King, Washington, United States",47.659326985,-122.1198657767,2023-12-23
Melospiza melodia,"King, Washington, United States",47.659326985,-122.1198657767,2023-12-23
Junco hyemalis,"Southeast Redmond, Redmond, WA 98052, USA",47.656286683,-122.1110015156,2023-09-22
Psaltriparus minimus,"Southeast Redmond, Redmond, WA 98052, USA",47.656286683,-122.1110015156,2023-09-22
Geothlypis trichas,"Southeast Redmond, Redmond, WA 98052, USA",47.656286683,-122.1110015156,2023-09-22
Pandion haliaetus,"Southeast Redmond, Redmond, WA 98052, USA",47.656286683,-122.1110015156,2023-09-22
Aix sponsa,"Southeast Redmond, Redmond, WA 98052, USA",47.656286683,-122.1110015156,2023-09-22
Melospiza lincolnii,"Southeast Redmond, Redmond, WA 98052, USA",47.656286683,-122.1110015156,2023-09-22
Buteo jamaicensis,"Southeast Redmond, Redmond, WA 98052, USA",47.656286683,-122.1110015156,2023-09-22
Zonotrichia leucophrys,"Southeast Redmond, Redmond, WA 98052, USA",47.656286683,-122.1110015156,2023-09-22
Haemorhous mexicanus,"Southeast Redmond, Redmond, WA 98052, USA",47.6595194444,-122.1196416667,2023-12-16
Ardea herodias,"Downtown, Redmond, WA 98052, USA",47.6679916667,-122.1267805556,2023-12-16
Nannopterum auritum,"Downtown, Redmond, WA 98052, USA",47.6685472222,-122.126875,2023-12-16
Corthylio calendula,"Southeast Redmond, Redmond, WA 98052, USA",47.6574480335,-122.1148777753,2023-12-16
Megaceryle alcyon,"Southeast Redmond, Redmond, WA 98052, USA",47.6574722222,-122.1148083333,2023-12-16
Branta hutchinsii,"Southeast Redmond, Redmond, WA 98052, USA",47.6611545208,-122.1159982665,2023-11-25
Megaceryle alcyon,"Southeast Redmond, Redmond, WA 98052, USA",47.6570525722,-122.1140525375,2023-12-08
Corthylio calendula,"Southeast Redmond, Redmond, WA 98052, USA",47.6575783926,-122.1121432387,2023-12-08
Mareca strepera,"Southeast Redmond, Redmond, WA 98052, USA",47.655665051,-122.1126792532,2023-12-08
Anser albifrons,"Southeast Redmond, Redmond, WA 98052, USA",47.6627154742,-122.1113808693,2023-11-25
Branta canadensis,"Marymoor Park, Redmond, WA, US",47.662255,-122.1162028333,2023-11-26
Pheucticus ludovicianus,"Marymoor Off-Leash Dog Park, Redmond, WA, US",47.6563450894,-122.111452329,2023-11-22
Junco hyemalis,"Southeast Redmond, Redmond, WA 98052, USA",47.6572203131,-122.1128471883,2023-11-18
Astur cooperii,"Southeast Redmond, Redmond, WA 98052, USA",47.6572203131,-122.1128471883,2023-11-18
Haliaeetus leucocephalus,"Southeast Redmond, Redmond, WA 98052, USA",47.6572184511,-122.1101897362,2023-05-29
Passerina amoena,"Southeast Redmond, Redmond, WA 98052, USA",47.6572184511,-122.1101897362,2023-05-29
Tachycineta bicolor,"Southeast Redmond, Redmond, WA 98052, USA",47.6572184511,-122.1101897362,2023-05-29
Ardea herodias,"Southeast Redmond, Redmond, WA 98052, USA",47.6580498646,-122.1138769761,2023-10-30
Pipilo maculatus,"Southeast Redmond, Redmond, WA 98052, USA",47.659168394,-122.1137740313,2023-11-05
Columba livia domestica,"Southeast Redmond, Redmond, WA 98052, USA",47.659168394,-122.1137740313,2023-11-05
Falco columbarius,"Southeast Redmond, Redmond, WA 98052, USA",47.659168394,-122.1137740313,2023-11-05
Zonotrichia albicollis,"Southeast Redmond, Redmond, WA 98052, USA",47.659168394,-122.1137740313,2023-11-05
Astur cooperii,"Southeast Redmond, Redmond, WA 98052, USA",47.659168394,-122.1137740313,2023-11-05
Anas platyrhynchos domesticus,"Southeast Redmond, Redmond, WA 98052, USA",47.659168394,-122.1137740313,2023-11-05
Zonotrichia leucophrys,"Southeast Redmond, Redmond, WA 98052, USA",47.659168394,-122.1137740313,2023-11-05
Phasianus colchicus,"Marymoor Park, Redmond, WA, US",47.6610033333,-122.1095721667,2023-02-24
Branta canadensis,"King County, US-WA, US",47.663390377,-122.1225521867,2023-11-01
Zonotrichia atricapilla,"Southeast Redmond, Redmond, WA 98052, USA",47.6597682389,-122.1173795256,2023-10-21
Branta canadensis,"Southeast Redmond, Redmond, WA 98052, USA",47.6608262,-122.1183919,2023-10-21
Psaltriparus minimus,"6046 West Lake Sammamish Pkwy NE, Redmond, WA 98052, USA",47.65805,-122.1138768,2023-10-14
Setophaga townsendi,"156th Pl NE, Redmond, WA, US",47.6631522871,-122.1323050611,2023-10-13
Branta hutchinsii,"Southeast Redmond, Redmond, WA 98052, USA",47.6631442091,-122.1102172317,2023-10-06
Agelaius phoeniceus,"Southeast Redmond, Redmond, WA 98052, USA",47.6598458547,-122.1169363557,2023-10-01
Pandion haliaetus,"Southeast Redmond, Redmond, WA 98052, USA",47.6642437157,-122.1164642869,2023-10-01
Corvus brachyrhynchos,"Southeast Redmond, Redmond, WA 98052, USA",47.6598888718,-122.1163130544,2023-09-24
Melospiza melodia,"Southeast Redmond, Redmond, WA 98052, USA",47.6599214287,-122.116472146,2023-09-24
Calypte anna,"Southeast Redmond, Redmond, WA 98052, USA",47.6597769047,-122.1162253828,2023-09-24
Pandion haliaetus,"Redmond, WA 98052",47.6600515,-122.1163434,2023-09-24
Poecile atricapillus,"Redmond, WA 98052",47.6600515,-122.1163434,2023-09-24
Spizella passerina,"Redmond, WA 98052",47.6600515,-122.1163434,2023-09-24
Sitta canadensis,"Redmond, WA 98052",47.6600515,-122.1163434,2023-09-24
Zonotrichia leucophrys,"Redmond, WA 98052",47.6601743448,-122.1158606024,2023-09-24
Setophaga coronata,"Southeast Redmond, Redmond, WA 98052, USA",47.659932268,-122.1166920872,2023-09-24
Astur cooperii,"Southeast Redmond, Redmond, WA 98052, USA",47.6600045299,-122.1166599007,2023-09-23
Spinus tristis,"Redmond, WA 98052",47.6600515,-122.1163434,2023-09-23
Zonotrichia leucophrys,"Southeast Redmond, Redmond, WA 98052, USA",47.6600515,-122.116150281,2023-09-23
Spinus tristis,"Redmond, WA 98052",47.6600515,-122.1163434,2023-09-09
Astur cooperii,"Southeast Redmond, Redmond, WA 98052, USA",47.659925278,-122.1159993511,2023-09-09
Corvus brachyrhynchos,"NE 74th St, Redmond, WA, US",47.6706,-122.1211388333,2023-09-21
Passerculus sandwichensis,"Southeast Redmond, Redmond, WA 98052, USA",47.6601005776,-122.108688563,2023-08-26
Calypte anna,"Southeast Redmond, Redmond, WA 98052, USA",47.6596350902,-122.1169086755,2023-08-26
Haemorhous mexicanus,"Southeast Redmond, Redmond, WA 98052, USA",47.6599595302,-122.1170949497,2023-08-26
Geothlypis trichas,"Southeast Redmond, Redmond, WA 98052, USA",47.6597626163,-122.1168569037,2023-08-26
Calypte anna,"Unnamed Road, Redmond, WA 98052",47.659703,-122.116816,2023-09-04
Haemorhous mexicanus,"Sparrow Loop Trail, Redmond, WA 98052",47.660016,-122.109926,2023-08-12
Vireo gilvus,"Southeast Redmond, Redmond, WA 98052, USA",47.6565817049,-122.1126584284,2023-08-17
Zenaida macroura,"Southeast Redmond, Redmond, WA 98052, USA",47.659685,-122.115237,2023-08-05
Calypte anna,"Southeast Redmond, Redmond, WA 98052, USA",47.660153,-122.115883,2023-08-05
Pandion haliaetus,"Southeast Redmond, Redmond, WA 98052, USA",47.659159,-122.110122,2023-06-25
Zonotrichia leucophrys,"Downtown, Redmond, WA 98052, USA",47.6681204,-122.1216986,2023-07-29
Bombycilla cedrorum,"Downtown, Redmond, WA 98052, USA",47.6700738,-122.1232582,2023-07-29
Empidonax traillii,"Southeast Redmond, Redmond, WA 98052, USA",47.6575044907,-122.1109071001,2023-08-02
Buteo jamaicensis,"King County, US-WA, US",47.6601585902,-122.1107793599,2023-08-02
Ardea herodias,"Southeast Redmond, Redmond, WA 98052, USA",47.6575535997,-122.1152759997,2023-05-02
Ardea herodias,"Off-Leash Dog Park, Redmond, WA, US",47.6581177751,-122.1133329115,2023-01-23
Tachycineta bicolor,"Southeast Redmond, Redmond, WA 98052, USA",47.659558,-122.109599,2023-06-03
Passerina amoena,"Marymoor Park, Redmond, WA, US",47.6604601477,-122.1090726576,2023-05-20
Pheucticus melanocephalus,"Marymoor Park, Redmond, WA, US",47.6598614891,-122.1097563494,2023-05-20
Geothlypis trichas,"Marymoor Park, Redmond, WA, US",47.6601203846,-122.1098511108,2023-05-20
Contopus sordidulus,"Marymoor Park, Redmond, WA, US",47.6597838678,-122.1098933479,2023-05-20
Charadrius vociferus,"Southeast Redmond, Redmond, WA 98052, USA",47.6582723258,-122.1183016001,2023-06-02
Tachycineta bicolor,"Southeast Redmond, Redmond, WA 98052, USA",47.6596039797,-122.1163643897,2023-06-21
Thryomanes bewickii,"Town Center Open Space, Redmond, WA, US",47.6695561161,-122.1252332901,2023-06-09
Poecile atricapillus,"Bear Creek Trail, Redmond, WA, US",47.6688408305,-122.1115475574,2023-06-09
Bombycilla cedrorum,"Southeast Redmond, Redmond, WA 98052, USA",47.6580121741,-122.1105982958,2023-06-02
Tachycineta bicolor,"Southeast Redmond, Redmond, WA 98052, USA",47.6602599821,-122.1155107766,2023-06-06
Ardea herodias,"King County, WA, USA",47.6576878635,-122.1153270453,2023-06-06
Molothrus ater,"Southeast Redmond, Redmond, WA 98052, USA",47.6593409722,-122.119793,2023-06-05
Oreoscoptes montanus,"Southeast Redmond, Redmond, WA 98052, USA",47.662576,-122.12052,2023-04-23
Pipilo maculatus,"170th Ave NE, Redmond, WA, US",47.669905,-122.1135333333,2023-05-31
Zonotrichia leucophrys,"NE 74th St, Redmond, WA, US",47.6706033333,-122.1211778333,2023-05-31
Turdus migratorius,"Town Center Open Space, Redmond, WA, US",47.6704792249,-122.1260145596,2023-05-30
Melospiza melodia,"Town Center Open Space, Redmond, WA, US",47.6705940203,-122.1256832079,2023-05-30
Spizella passerina,"Town Center Open Space, Redmond, WA, US",47.6706398401,-122.1246418328,2023-05-30
Empidonax traillii,"Marymoor Park, Redmond, WA, US",47.6574688101,-122.1100505051,2023-05-29
Geothlypis trichas,"Southeast Redmond, Redmond, WA 98052, USA",47.6588692397,-122.108990584,2023-05-28
Empidonax traillii,"Southeast Redmond, Redmond, WA 98052, USA",47.6590137662,-122.1086901766,2023-05-28
Passerina amoena,"Southeast Redmond, Redmond, WA 98052, USA",47.6589559556,-122.1092051607,2023-05-28
Spinus tristis,"Southeast Redmond, Redmond, WA 98052, USA",47.6591582923,-122.1093339068,2023-05-28
Tachycineta bicolor,"Southeast Redmond, Redmond, WA 98052, USA",47.6592557474,-122.1095484835,2023-05-28
Molothrus ater,"Southeast Redmond, Redmond, WA 98052, USA",47.657052748,-122.1102759859,2023-05-28
Ardea herodias,"Off-Leash Dog Park, Redmond, WA, US",47.6577133333,-122.1155611667,2023-05-27
Zonotrichia leucophrys,"Southeast Redmond, Redmond, WA 98052, USA",47.6599196749,-122.1100176126,2023-05-25
Molothrus ater,"Southeast Redmond, Redmond, WA 98052, USA",47.6596615637,-122.1099478751,2023-05-25
Passerina amoena,"Southeast Redmond, Redmond, WA 98052, USA",47.6596654027,-122.1099455282,2023-05-25
Colaptes auratus,"Southeast Redmond, Redmond, WA 98052, USA",47.6596644994,-122.1099458635,2023-05-25
Turdus migratorius,"Southeast Redmond, Redmond, WA 98052, USA",47.6596733063,-122.1099441871,2023-05-25
Empidonax traillii,"Marymoor Park, Redmond, WA, US",47.6599268184,-122.1099339419,2023-05-25
Ardea herodias,"Off-Leash Dog Park, Redmond, WA, US",47.6576533413,-122.1152938148,2023-05-25
Empidonax traillii,"Southeast Redmond, Redmond, WA 98052, USA",47.6595098504,-122.1092790674,2023-05-20
Junco hyemalis,"Southeast Redmond, Redmond, WA 98052, USA",47.6599145187,-122.1090215754,2023-05-20
Corvus brachyrhynchos,"Southeast Redmond, Redmond, WA 98052, USA",47.660087947,-122.1113989089,2023-05-20
Tachycineta bicolor,"Southeast Redmond, Redmond, WA 98052, USA",47.6581176427,-122.1097503591,2023-05-20
Pandion haliaetus,"Southeast Redmond, Redmond, WA 98052, USA",47.6597991855,-122.1099219343,2023-05-20
Spinus tristis,"Southeast Redmond, Redmond, WA 98052, USA",47.6599075785,-122.1102008841,2023-05-20
Calypte anna,"Southeast Redmond, Redmond, WA 98052, USA",47.6597341496,-122.1102545283,2023-05-20
Ardea herodias,"Marymoor Off-Leash Dog Park, West Lake Sammamish Parkway Northeast, Redmond, WA, USA",47.65805,-122.1145849032,2023-04-14
Junco hyemalis,"168th Ave NE, Redmond, WA, US",47.670795,-122.117325,2023-05-16
Turdus migratorius,"Bear Creek Trail, Redmond, WA, US",47.6683916667,-122.1217111667,2023-05-15
Agelaius phoeniceus,"Town Center Open Space, Redmond, WA, US",47.6690549171,-122.125678612,2023-05-15
Pipilo maculatus,"Town Center Open Space, Redmond, WA, US",47.6691229362,-122.1256919393,2023-05-15
Selasphorus rufus,"Marymoor Park, Redmond, WA, US",47.6593427973,-122.1091343807,2023-05-15
Passerina amoena,Redmond,47.6570472717,-122.1102981567,2023-05-15
Phasianus colchicus,Redmond,47.6607971191,-122.1144714355,2023-05-09
Ardea herodias,"Southeast Redmond, Redmond, WA 98052, USA",47.6590976997,-122.1187661997,2023-05-08
Agelaius phoeniceus,"Southeast Redmond, Redmond, WA 98052, USA",47.6590976997,-122.1187661997,2023-05-08
Selasphorus rufus,"Southeast Redmond, Redmond, WA 98052, USA",47.6578819069,-122.1091755272,2023-04-28
Mergus merganser,"Off-Leash Dog Park, Redmond, WA, US",47.6582580093,-122.1146320691,2023-05-04
Chaetura vauxi,"Off-Leash Dog Park, Redmond, WA, US",47.6593219299,-122.118903974,2023-05-04
Spizella passerina,"Marymoor Park, Redmond, WA, US",47.6599786728,-122.1098737519,2023-05-04
Calypte anna,"Marymoor Park, Redmond, WA, US",47.6597116781,-122.1099175814,2023-05-04
Icterus bullockii,"Off-Leash Dog Park, Redmond, WA, US",47.6580625362,-122.1141652325,2023-05-04
Setophaga petechia,"Off-Leash Dog Park, Redmond, WA, US",47.6582140552,-122.1146441101,2023-05-04
Aix sponsa,"Sammamish River, Redmond, WA, US",47.6578186654,-122.1163629696,2023-05-04
Patagioenas fasciata,"Sammamish River, Redmond, WA, US",47.6584759508,-122.118781433,2023-05-04
Passerella iliaca,"Marymoor Park, Redmond, WA, US",47.6596535078,-122.1098282073,2023-04-22
Progne subis,"Marymoor Park, Redmond, WA, US",47.6577805749,-122.1092377747,2023-04-22
Zonotrichia atricapilla,"Marymoor Park, Redmond, WA, US",47.6599376509,-122.110291256,2023-04-22
Melospiza lincolnii,"Marymoor Park, Redmond, WA, US",47.6584163191,-122.1100350291,2023-04-22
Oreoscoptes montanus,"Marymoor Park, Redmond, WA, US",47.6603885913,-122.1094871,2023-04-22
Passerculus sandwichensis,"Marymoor Park, Redmond, WA, US",47.6590573039,-122.1100552402,2023-04-14
Sturnella neglecta,"Marymoor Park, Redmond, WA, US",47.6621924834,-122.1129860274,2023-04-14
Setophaga coronata,"Marymoor Park, Redmond, WA, US",47.6608336668,-122.1168439992,2023-04-14
Poecile rufescens,"Marymoor Park, Redmond, WA, US",47.6608771521,-122.1219359351,2023-04-14
Mergus merganser,"Off-Leash Dog Park, Redmond, WA, US",47.6582907369,-122.1170966334,2023-04-14
Sphyrapicus ruber,"Marymoor Park, Redmond, WA, US",47.6583969639,-122.1088464461,2023-04-14
Cyanocitta stelleri,"Southeast Redmond, Redmond, WA 98052, USA",47.6602217021,-122.1077871323,2023-04-26
Pipilo maculatus,"Southeast Redmond, Redmond, WA 98052, USA",47.6602217021,-122.1077871323,2023-04-26
Turdus migratorius,"Southeast Redmond, Redmond, WA 98052, USA",47.6602217021,-122.1077871323,2023-04-26
Junco hyemalis,"Southeast Redmond, Redmond, WA 98052, USA",47.6602217021,-122.1077871323,2023-04-26
Melospiza melodia,"Southeast Redmond, Redmond, WA 98052, USA",47.6602217021,-122.1077871323,2023-04-26
Tachycineta bicolor,"Southeast Redmond, Redmond, WA 98052, USA",47.6602217021,-122.1077871323,2023-04-26
Ardea herodias,"Southeast Redmond, Redmond, WA 98052, USA",47.6602217021,-122.1077871323,2023-04-26
Pandion haliaetus,"Southeast Redmond, Redmond, WA 98052, USA",47.6602217021,-122.1077871323,2023-04-26
Haemorhous mexicanus,"Southeast Redmond, Redmond, WA 98052, USA",47.6602217021,-122.1077871323,2023-04-26
Spinus tristis,"Marymoor Park, Redmond, WA, US",47.658917025,-122.1096321751,2023-04-29
Ardea herodias,"Marymoor Park, Redmond, WA, US",47.6580540891,-122.10903068,2023-04-29
Haliaeetus leucocephalus,"Marymoor Park, Redmond, WA, US",47.6588906577,-122.1191783895,2023-04-27
Tachycineta bicolor,"Marymoor Park, Redmond, WA, US",47.6587596037,-122.1097366385,2023-04-29
Tachycineta bicolor,"Southeast Redmond, Redmond, WA 98052, USA",47.659671,-122.116432,2023-04-25
Zonotrichia atricapilla,"Southeast Redmond, Redmond, WA 98052, USA",47.6594509,-122.1196735,2023-04-25
Ardea herodias,"Southeast Redmond, Redmond, WA 98052, USA",47.6591402997,-122.1193918997,2023-04-25
Zonotrichia atricapilla,"Southeast Redmond, Redmond, WA 98052, USA",47.6594550018,-122.1196316405,2023-04-23
Passerculus sandwichensis,"Southeast Redmond, Redmond, WA 98052, USA",47.6637688976,-122.1135805769,2023-04-23
Setophaga coronata,"Southeast Redmond, Redmond, WA 98052, USA",47.6636630209,-122.1127437277,2023-04-23
Anas crecca,"Southeast Redmond, Redmond, WA 98052, USA",47.658257873,-122.112550944,2023-04-23
Agelaius phoeniceus,"Southeast Redmond, Redmond, WA 98052, USA",47.658257873,-122.112550944,2023-04-23
Pandion haliaetus,"Southeast Redmond, Redmond, WA 98052, USA",47.658257873,-122.112550944,2023-04-23
Tachycineta bicolor,"Southeast Redmond, Redmond, WA 98052, USA",47.658662551,-122.1097185312,2023-04-23
Oreoscoptes montanus,"Marymoor Park, Redmond, WA, US",47.6592208645,-122.110423228,2023-04-20
Melospiza melodia,"King, Washington, United States",47.65999353,-122.11083451,2023-04-17
Zonotrichia atricapilla,"Southeast Redmond, Redmond, WA 98052, USA",47.65831759,-122.11086479,2023-04-17
Turdus migratorius,"Southeast Redmond, Redmond, WA 98052, USA",47.65757328,-122.1151412167,2023-04-17
Branta canadensis,"Southeast Redmond, Redmond, WA 98052, USA",47.6599675,-122.1218732683,2023-04-17
Selasphorus rufus,"Off-Leash Dog Park, Redmond, WA, US",47.6587117109,-122.1140414544,2023-04-14
Molothrus ater,"Marymoor Park, Redmond, WA, US",47.6612084928,-122.1223598649,2023-04-14
Haemorhous purpureus,"Marymoor Park, Redmond, WA, US",47.661391874,-122.1227352715,2023-04-14
Spinus tristis,"Off-Leash Dog Park, Redmond, WA, US",47.6576607607,-122.114876242,2023-04-14
Tachycineta bicolor,"Marymoor Park, Redmond, WA, US",47.6598674661,-122.1095288512,2023-04-14
Colaptes auratus,"Marymoor Park, Redmond, WA, US",47.6603152256,-122.109999215,2023-04-14
Geothlypis trichas,"Marymoor Park, Redmond, WA, US",47.6600522698,-122.1096773146,2023-04-14
Zonotrichia atricapilla,"Southeast Redmond, Redmond, WA 98052, USA",47.65660212,-122.1127893,2023-04-14
Zonotrichia atricapilla,"Southeast Redmond, Redmond, WA 98052, USA",47.6593722982,-122.1198359193,2023-04-12
Tachycineta bicolor,"Southeast Redmond, Redmond, WA 98052, USA",47.6592835217,-122.1111640032,2023-04-12
Pandion haliaetus,"Southeast Redmond, Redmond, WA 98052, USA",47.6592511587,-122.1116236965,2023-04-12
Branta canadensis,"Overlake, Redmond, WA 98052, USA",47.6599999,-122.1299999997,2023-04-13
Phasianus colchicus,"Southeast Redmond, Redmond, WA 98052, USA",47.6638063,-122.1211105,2023-04-10
Phasianus colchicus,"Southeast Redmond, Redmond, WA 98052, USA",47.6634462007,-122.1147181206,2023-04-01
Melospiza melodia,"Southeast Redmond, Redmond, WA 98052, USA",47.6600974639,-122.121498745,2023-04-01
Agelaius phoeniceus,"Southeast Redmond, Redmond, WA 98052, USA",47.659692797,-122.1200396233,2023-04-01
Anas crecca,"Southeast Redmond, Redmond, WA 98052, USA",47.6590568856,-122.1200396233,2023-04-01
Branta canadensis,"Southeast Redmond, Redmond, WA 98052, USA",47.6596349872,-122.1211554223,2023-04-01
Tachycineta bicolor,"Southeast Redmond, Redmond, WA 98052, USA",47.6600396545,-122.1139456444,2023-04-01
Selasphorus rufus,"Southeast Redmond, Redmond, WA 98052, USA",47.658305344,-122.1103407555,2023-04-01
Colaptes auratus,"Southeast Redmond, Redmond, WA 98052, USA",47.6584209665,-122.1124865227,2023-04-01
Lanius borealis,"Southeast Redmond, Redmond, WA 98052, USA",47.6578428515,-122.1104265862,2023-04-01
Spinus tristis,"Southeast Redmond, Redmond, WA 98052, USA",47.6587678325,-122.1128298455,2023-04-01
Larus glaucescens,"Southeast Redmond, Redmond, WA 98052, USA",47.6610224049,-122.1183230095,2023-04-01
Turdus migratorius,"Southeast Redmond, Redmond, WA 98052, USA",47.6606755539,-122.1148039513,2023-04-01
Haliaeetus leucocephalus,"Southeast Redmond, Redmond, WA 98052, USA",47.661542677,-122.1148039513,2023-04-01
Corvus brachyrhynchos,"Southeast Redmond, Redmond, WA 98052, USA",47.6599818451,-122.1109415703,2023-04-01
Zonotrichia atricapilla,"Southeast Redmond, Redmond, WA 98052, USA",47.662120751,-122.1166922265,2023-04-01
Ardea herodias,"Southeast Redmond, Redmond, WA 98052, USA",47.6581851346,-122.1160274372,2023-03-26
Nannopterum auritum,"Off-Leash Dog Park, Redmond, WA, US",47.6576116667,-122.1153721667,2023-03-24
Phasianus colchicus,"Marymoor Park, Redmond, WA, US",47.6611466667,-122.1110611667,2023-03-20
Ardea herodias,"Off-Leash Dog Park, Redmond, WA, US",47.6577416667,-122.1155388333,2023-03-20
Nannopterum auritum,"Southeast Redmond, Redmond, WA 98052, USA",47.6579517798,-122.1096500991,2023-03-15
Haliaeetus leucocephalus,"Southeast Redmond, Redmond, WA 98052, USA",47.6579517798,-122.1096500991,2023-03-15
Ardea herodias,"Southeast Redmond, Redmond, WA 98052, USA",47.6579517798,-122.1096500991,2023-03-15
Corvus brachyrhynchos,"Southeast Redmond, Redmond, WA 98052, USA",47.6579517798,-122.1096500991,2023-03-15
Turdus migratorius,"Southeast Redmond, Redmond, WA 98052, USA",47.6579517798,-122.1096500991,2023-03-15
Zonotrichia leucophrys,"Southeast Redmond, Redmond, WA 98052, USA",47.6579517798,-122.1096500991,2023-03-15
Pipilo maculatus,"Southeast Redmond, Redmond, WA 98052, USA",47.6579517798,-122.1096500991,2023-03-15
Poecile atricapillus,"Southeast Redmond, Redmond, WA 98052, USA",47.6579517798,-122.1096500991,2023-03-15
Agelaius phoeniceus,"Southeast Redmond, Redmond, WA 98052, USA",47.6579517798,-122.1096500991,2023-03-15
Melospiza melodia,"Southeast Redmond, Redmond, WA 98052, USA",47.6579517798,-122.1096500991,2023-03-15
Mergus merganser,"Southeast Redmond, Redmond, WA 98052, USA",47.6579517798,-122.1096500991,2023-03-15
Fulica americana,"Southeast Redmond, Redmond, WA 98052, USA",47.6579517798,-122.1096500991,2023-03-15
Dryobates villosus,"Southeast Redmond, Redmond, WA 98052, USA",47.6579517798,-122.1096500991,2023-03-15
Bucephala clangula,"Southeast Redmond, Redmond, WA 98052, USA",47.6579517798,-122.1096500991,2023-03-15
Cyanocitta stelleri,"Southeast Redmond, Redmond, WA 98052, USA",47.6579517798,-122.1096500991,2023-03-15
Phasianus colchicus,"Southeast Redmond, Redmond, WA 98052, USA",47.6607859311,-122.1087648951,2023-03-10
